@relation mainC-refined-weka.filters.unsupervised.attribute.Remove-R7-26

@attribute 'refinedUse ' numeric
@attribute ' dow ' {0,1,2,3,4,5,6}
@attribute ' phase ' {0,1,2,3}
@attribute Day {0,1}
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute Cluster {cluster13,cluster9,cluster3,cluster5,cluster15,cluster17,cluster4,cluster12,cluster55,cluster11,cluster10,cluster42,cluster19,cluster30,cluster33,cluster36,cluster34,cluster39,cluster54,cluster47,cluster26,cluster25,cluster50,cluster52,cluster28}

@data
2.16657,1,3,1,7020,3.1698,cluster17
0.183034,3,0,1,16040,0.6795,cluster3
0.421099,6,3,0,8110,0.570583,cluster13
2.20867,6,0,0,17140,2.68325,cluster15
2.2141,1,3,1,7010,3.237467,cluster17
0.371666,3,0,1,16030,0.8702,cluster3
1.89125,6,0,0,17130,2.37505,cluster15
0.200149,3,0,1,16020,0.681333,cluster4
0.6362,6,0,0,17120,1.1181,cluster15
2.73963,3,3,1,13100,3.655333,cluster17
0.1302,3,0,1,16010,0.597517,cluster4
0.792766,6,0,0,17110,1.27875,cluster15
2.945,3,3,1,13090,3.856217,cluster17
3.10135,3,3,1,13080,4.012367,cluster17
0.148756,6,0,0,14210,1.24672,cluster15
0.655467,3,0,1,22100,1.127717,cluster13
2.8694,3,3,1,13070,4.150167,cluster17
0.18786,6,0,0,14200,1.25592,cluster15
0.673966,3,0,1,22090,1.133233,cluster13
2.3794,3,3,1,13060,3.792417,cluster17
0.159617,6,0,0,14190,1.24533,cluster15
0.671732,3,0,1,22080,1.131533,cluster13
2.15463,3,3,1,13050,3.533283,cluster15
0.157687,6,0,0,14180,1.2496,cluster15
0.6483,3,0,1,22070,1.135633,cluster13
2.24932,3,3,1,13040,3.659683,cluster15
0.153733,6,0,0,14170,1.2638,cluster15
0.939799,3,0,1,22060,1.409783,cluster13
2.73587,3,3,1,13030,4.125917,cluster17
0.143337,6,0,0,14160,1.27027,cluster15
1.04368,3,0,1,22050,1.384983,cluster13
2.24792,3,3,1,13020,3.653767,cluster17
0.114987,6,0,0,14150,1.29167,cluster15
0.87315,3,0,1,22040,1.200183,cluster13
1.97623,3,3,1,13010,3.3765,cluster17
0.403437,6,0,0,14140,1.31752,cluster15
0.672384,3,0,1,22030,1.011783,cluster13
0.97392,6,0,0,14130,1.33308,cluster15
0.993533,1,0,1,18000,2.059583,cluster13
0.695133,3,0,1,22020,1.008033,cluster13
0.622916,6,0,0,14120,0.826667,cluster15
1.00722,1,0,1,17590,2.048333,cluster13
0.726834,3,0,1,22010,1.00075,cluster13
1.01332,1,0,1,17580,2.03875,cluster13
0.986734,1,0,1,17570,2.026217,cluster13
1.03823,1,0,1,17560,1.870067,cluster13
1.12238,1,0,1,17550,1.576283,cluster13
1.13007,1,0,1,17540,1.573517,cluster13
1.14773,1,0,1,17530,1.54915,cluster13
1.12837,1,0,1,17520,1.498067,cluster13
1.14935,1,0,1,17510,1.495967,cluster13
1.42334,2,3,1,7190,1.74917,cluster13
1.38492,2,3,1,7180,1.74515,cluster13
1.40472,2,3,1,7170,1.74647,cluster13
1.39961,2,3,1,7160,1.75433,cluster13
1.11652,2,3,1,7150,1.84487,cluster13
0.608766,2,3,1,7140,1.98157,cluster13
0.576693,2,3,1,7130,1.93943,cluster13
0.73683,2,3,1,7120,2.454,cluster13
1.05204,2,3,1,7110,3.39905,cluster13
1.38318,4,1,1,3100,2.551417,cluster3
1.05008,2,3,1,7100,3.39575,cluster13
1.38557,4,1,1,3090,2.530083,cluster3
1.36032,4,1,1,3080,2.511117,cluster3
0.630684,4,1,1,3070,1.754967,cluster3
0.319066,3,3,1,12100,1.956833,cluster15
0.602418,4,1,1,3060,1.764867,cluster3
0.322799,3,3,1,12090,1.959733,cluster15
0.602934,4,1,1,3050,1.761117,cluster3
0,3,3,1,12080,1.63385,cluster15
0.845084,4,1,1,3040,2.001717,cluster3
0.024183,3,3,1,12070,1.56275,cluster15
0,6,0,0,21100,1.07767,cluster3
1.41223,4,1,1,3030,2.564333,cluster3
0.08425,3,3,1,12060,1.138783,cluster15
0,6,0,0,21090,1.07955,cluster3
1.40873,4,1,1,3020,2.537517,cluster3
0.087817,3,3,1,12050,1.23165,cluster15
0,6,0,0,21080,1.08013,cluster5
1.39737,4,1,1,3010,2.54885,cluster3
0.085,3,3,1,12040,1.271083,cluster15
0,6,0,0,21070,1.07997,cluster5
0.076717,3,3,1,12030,1.26045,cluster15
0,6,0,0,21060,1.08217,cluster5
0.216116,6,3,0,9100,1.099583,cluster15
0.027133,3,3,1,12020,1.236883,cluster15
0,6,0,0,21050,1.08477,cluster5
0.293516,6,3,0,9090,0.905167,cluster15
0.069133,3,3,1,12010,1.225417,cluster15
0,6,0,0,21040,1.08792,cluster5
0.3394,6,3,0,9080,0.680967,cluster15
0,6,0,0,21030,1.08663,cluster5
0.3373,6,3,0,9070,0.68265,cluster15
0.544167,1,0,1,17000,0.8398,cluster13
0,6,0,0,18100,1.73855,cluster5
0,6,0,0,21020,1.08383,cluster5
0.347116,6,3,0,9060,0.682733,cluster15
0.778949,0,0,0,16590,1.07505,cluster13
0,6,0,0,18090,1.749467,cluster5
0,6,0,0,21010,1.0811,cluster5
0.3412,6,3,0,9050,0.733167,cluster15
0.846649,0,0,0,16580,1.283033,cluster13
0,6,0,0,18080,1.767217,cluster5
0.318601,6,3,0,9040,0.786517,cluster15
0.8174,0,0,0,16570,1.3034,cluster13
0,6,0,0,18070,1.7804,cluster5
0.339018,6,3,0,9030,0.779617,cluster15
1.8487,0,0,0,16560,2.3235,cluster13
0,6,0,0,18060,1.67735,cluster5
0.324616,6,3,0,9020,0.782033,cluster15
2.15528,0,0,0,16550,2.625483,cluster13
0,6,0,0,18050,1.346583,cluster5
0.329083,6,3,0,9010,0.775183,cluster15
2.15023,0,0,0,16540,2.614333,cluster13
0,6,0,0,18040,1.345383,cluster5
1.96588,0,0,0,16530,2.4117,cluster13
0,6,0,0,18030,1.36355,cluster5
0.328867,0,0,0,16520,0.78655,cluster13
0,6,0,0,18020,1.372483,cluster5
0.423301,0,0,0,16510,0.8844,cluster13
0,6,0,0,18010,1.421417,cluster5
0.142399,0,1,0,2090,0.9195,cluster5
0.212117,0,1,0,2080,0.954383,cluster5
0.074233,0,1,0,2070,0.817317,cluster5
0.190624,2,0,1,20110,0.647017,cluster13
0.287467,0,1,0,2060,0.820883,cluster5
0.51264,2,0,1,20100,0.69115,cluster13
0.2031,0,1,0,2050,0.763167,cluster5
0.302049,2,0,1,20090,0.456583,cluster13
0.161049,0,1,0,2040,0.70615,cluster5
0,2,0,1,20080,0.42575,cluster13
0.161184,0,1,0,2030,0.701733,cluster5
0,2,0,1,20070,0.597417,cluster13
0.14255,0,1,0,2020,0.694817,cluster5
0.144587,2,0,1,20060,0.97035,cluster13
0.113283,0,1,0,2010,0.660133,cluster5
0.127558,2,0,1,20050,0.974367,cluster13
0.109933,0,1,0,2000,0.653617,cluster5
0.118083,2,0,1,20040,0.969833,cluster13
0.14149,2,0,1,20030,0.97125,cluster13
0.4371,6,3,0,8100,0.568617,cluster13
2.10248,1,3,1,7000,3.226033,cluster17
0.209166,2,0,1,20020,0.97,cluster13
0.429533,6,3,0,8090,0.5738,cluster13
1.79478,1,2,1,6590,2.9849,cluster17
0.430049,6,3,0,8080,0.568433,cluster13
1.06002,1,2,1,6580,2.231317,cluster15
0.413967,6,3,0,8070,0.57395,cluster13
0.81585,6,0,0,17100,1.308517,cluster15
1.02142,1,2,1,6570,2.214917,cluster15
0.1121,3,0,1,16000,0.597917,cluster4
0.433117,6,3,0,8060,0.573367,cluster13
0.812449,6,0,0,17900,1.309883,cluster15
1.11835,1,2,1,6560,2.323717,cluster15
0.126684,3,0,1,15590,0.606083,cluster4
0.4242,6,3,0,8050,0.57105,cluster13
0.8212,6,0,0,17800,1.31785,cluster15
1.77832,1,2,1,6550,3.0308,cluster17
0.1357,3,0,1,15580,0.603367,cluster4
0.4265,6,3,0,8040,0.572083,cluster13
0.764517,6,0,0,17700,1.2611,cluster15
1.9075,1,2,1,6540,2.83235,cluster17
0.34985,3,0,1,15570,0.8197,cluster15
0.417215,6,3,0,8030,0.574533,cluster13
0.640017,6,0,0,17600,1.14315,cluster15
1.94208,1,2,1,6530,2.54955,cluster17
0.345734,3,0,1,15560,0.83385,cluster15
0.417449,6,3,0,8020,0.569283,cluster13
0.811633,6,0,0,17500,1.3145,cluster15
1.45292,1,2,1,6520,2.098183,cluster17
0.34845,3,0,1,15550,0.86055,cluster15
0.431866,6,3,0,8010,0.566,cluster13
0.818134,6,0,0,17400,1.3223,cluster15
1.63883,1,2,1,6510,2.294883,cluster15
0.427249,3,0,1,15540,0.723183,cluster15
0.822567,6,0,0,17300,1.325217,cluster15
0.42915,3,0,1,15530,0.721717,cluster15
0.828651,6,0,0,17200,1.3256,cluster15
2.06802,3,3,1,13000,3.484783,cluster17
0.435682,3,0,1,15520,0.721683,cluster15
0.853533,6,0,0,17100,1.335383,cluster15
2.06218,3,3,1,12590,3.4743,cluster17
0.442017,3,0,1,15510,0.721583,cluster15
1.9536,3,3,1,12580,3.37565,cluster17
0.449839,6,0,0,14110,0.623333,cluster15
1.94532,3,3,1,12570,3.3703,cluster17
0.380887,6,0,0,14100,0.542383,cluster15
1.92552,3,3,1,12560,3.34195,cluster17
0.365687,6,0,0,14090,0.529783,cluster15
1.98857,3,3,1,12550,3.402117,cluster17
0.371356,6,0,0,14080,0.534783,cluster4
1.7309,3,3,1,12540,3.170883,cluster17
0.191083,6,0,0,14070,0.352333,cluster4
1.69868,3,3,1,12530,3.11525,cluster17
0.1594,6,0,0,14060,0.33865,cluster4
1.33535,3,3,1,12520,2.875117,cluster17
0.184116,6,0,0,14050,0.339233,cluster4
1.02692,3,3,1,12510,2.604833,cluster15
0.167539,6,0,0,14040,0.33705,cluster4
0.185201,6,0,0,14030,0.339717,cluster4
1.13393,1,0,1,17500,1.499617,cluster13
0.183907,6,0,0,14020,0.342017,cluster4
1.1345,1,0,1,17490,1.531433,cluster13
1.14366,1,0,1,17480,1.599483,cluster13
1.13275,1,0,1,17470,1.599817,cluster13
1.13408,1,0,1,17460,1.605717,cluster13
1.13475,1,0,1,17450,1.613533,cluster13
1.11742,1,0,1,17440,1.605933,cluster13
1.11542,1,0,1,17430,1.60515,cluster13
1.11867,1,0,1,17420,1.605067,cluster13
1.12022,1,0,1,17410,1.605433,cluster13
1.12024,2,3,1,7090,3.404,cluster13
1.0899,2,3,1,7080,3.37465,cluster13
1.0916,2,3,1,7070,3.3733,cluster13
1.09944,2,3,1,7060,3.37227,cluster13
1.37898,2,3,1,7050,5.39477,cluster13
1.2437,2,3,1,7040,4.32997,cluster13
0.967344,2,3,1,7030,3.37448,cluster13
0.563129,2,3,1,7020,3.37655,cluster13
0.862101,2,3,1,7010,3.6449,cluster13
0.705884,4,1,1,3000,1.848133,cluster3
0.929934,2,3,1,7000,3.73753,cluster13
0.630034,4,1,1,2590,1.764033,cluster3
0.6051,4,1,1,2580,1.763517,cluster3
0.992484,4,1,1,2570,2.148367,cluster3
0.055849,3,3,1,12000,1.229983,cluster15
1.40768,4,1,1,2560,2.57575,cluster3
0.058217,3,3,1,11590,1.233233,cluster15
1.38152,4,1,1,2550,2.551817,cluster3
0.286584,3,3,1,11580,1.45435,cluster15
1.35682,4,1,1,2540,2.534017,cluster3
0.43255,3,3,1,11570,1.596717,cluster15
0.966283,4,1,1,2530,2.114467,cluster3
0.350583,3,3,1,11560,1.522917,cluster15
0.606932,4,1,1,2520,1.775283,cluster3
0.345383,3,3,1,11550,1.517617,cluster15
0.600932,4,1,1,2510,1.7893,cluster3
0.340783,3,3,1,11540,1.5205,cluster15
0.347817,3,3,1,11530,1.51745,cluster15
0.335833,6,3,0,9000,0.77905,cluster15
0.342284,3,3,1,11520,1.512167,cluster15
0.340766,6,3,0,8590,0.7886,cluster15
0.319949,3,3,1,11510,1.5143,cluster15
0.345966,6,3,0,8580,0.78675,cluster15
0.346901,6,3,0,8570,0.79495,cluster15
0.475233,0,0,0,16500,0.9487,cluster13
0.352733,6,3,0,8560,0.809883,cluster15
0.530966,0,0,0,16490,0.941883,cluster13
0.37915,6,3,0,8550,0.84645,cluster15
0.547249,0,0,0,16480,0.938483,cluster13
0.397999,6,3,0,8540,0.8572,cluster15
0.525533,0,0,0,16470,0.91605,cluster13
0.387451,6,3,0,8530,0.834133,cluster15
0.362517,0,0,0,16460,0.75305,cluster13
0.4204,6,3,0,8520,0.88735,cluster15
0.441766,0,0,0,16450,1.029133,cluster13
0.669617,6,3,0,8510,1.112233,cluster15
0.369017,0,0,0,16440,1.351917,cluster13
0.365284,0,0,0,16430,1.344717,cluster13
0.355634,0,0,0,16420,1.352367,cluster13
0.37005,0,0,0,16410,1.3512,cluster13
0.12645,0,1,0,1590,0.651567,cluster5
0.086983,0,1,0,1580,0.649583,cluster5
0.120299,0,1,0,1570,0.657667,cluster5
0.195707,2,0,1,20010,0.958,cluster13
0.135017,0,1,0,1560,0.655217,cluster5
0.191016,2,0,1,20000,0.953067,cluster13
0.140583,0,1,0,1550,0.65455,cluster5
0,2,0,1,19590,0.9539,cluster13
0.154033,0,1,0,1540,0.664683,cluster5
0,2,0,1,19580,0.96325,cluster13
0.209552,0,1,0,1530,0.676267,cluster5
0.059871,2,0,1,19570,1.45397,cluster13
0.297783,0,1,0,1520,0.6597,cluster5
0.025867,2,0,1,19560,1.43398,cluster13
0.48445,0,1,0,1510,0.762317,cluster5
0.025756,2,0,1,19550,1.44607,cluster13
0,0,1,0,1500,0.8025,cluster5
0.044234,2,0,1,19540,1.4379,cluster13
0.04327,2,0,1,19530,1.4423,cluster13
0.404533,6,3,0,8000,0.575333,cluster13
1.64343,1,2,1,6500,2.296667,cluster15
0.008397,2,0,1,19520,1.42123,cluster13
0.400417,6,3,0,7590,0.570533,cluster13
1.913,1,2,1,6490,2.567067,cluster17
0.419417,6,3,0,7580,0.571433,cluster13
2.03047,1,2,1,6480,2.673383,cluster17
0.39905,6,3,0,7570,0.57105,cluster13
1.9948,1,2,1,6470,2.639467,cluster17
0.445467,3,0,1,15500,0.719517,cluster15
0.43855,6,3,0,7560,0.557317,cluster13
1.76362,1,2,1,6460,2.40755,cluster17
0.4524,3,0,1,15490,0.717233,cluster15
0.468084,6,3,0,7550,0.552267,cluster13
1.25905,1,2,1,6450,1.902767,cluster15
0.462199,3,0,1,15480,0.711183,cluster15
0.46775,6,3,0,7540,0.551917,cluster13
1.2544,1,2,1,6440,1.900767,cluster15
0.503151,3,0,1,15470,0.706817,cluster15
0.467833,6,3,0,7530,0.552,cluster13
1.26252,1,2,1,6430,1.917267,cluster15
0.5042,3,0,1,15460,0.708683,cluster15
0.4673,6,3,0,7520,0.5515,cluster13
1.59057,1,2,1,6420,2.246317,cluster17
0.504966,3,0,1,15450,0.709167,cluster15
0.467817,6,3,0,7510,0.552383,cluster13
2.06215,1,2,1,6410,2.713833,cluster17
0.5051,3,0,1,15440,0.7097,cluster15
0.385154,3,0,1,15430,1.00142,cluster15
1.90188,3,3,1,12500,3.496867,cluster15
0.332334,3,0,1,15420,1.13005,cluster15
2.32333,3,3,1,12490,3.919917,cluster17
0.441253,3,0,1,15410,1.23917,cluster15
2.63265,3,3,1,12480,4.214783,cluster17
0.153385,6,0,0,14010,0.337033,cluster4
2.62658,3,3,1,12470,4.272517,cluster17
0.175116,6,0,0,14000,0.341217,cluster4
3.86497,3,3,1,12460,5.262383,cluster17
0.173771,6,3,0,13590,0.342017,cluster4
4.19243,3,3,1,12450,5.316083,cluster17
0.168804,6,3,0,13580,0.341583,cluster4
4.30702,3,3,1,12440,5.421267,cluster17
0.180074,6,3,0,13570,0.338767,cluster4
3.58395,3,3,1,12430,4.6948,cluster17
0.169433,6,3,0,13560,0.3395,cluster4
3.0878,3,3,1,12420,4.20535,cluster17
0.177206,6,3,0,13550,0.342633,cluster4
3.12483,3,3,1,12410,4.27895,cluster17
0.180506,6,3,0,13540,0.337283,cluster4
0.183307,6,3,0,13530,0.342217,cluster4
0.177203,6,3,0,13520,0.3367,cluster4
1.39177,2,2,1,6590,7.00093,cluster13
0.98104,2,2,1,6580,3.95017,cluster13
0.952767,2,2,1,6570,3.74137,cluster13
0.95325,2,2,1,6560,3.74667,cluster13
1.37358,2,2,1,6550,6.85817,cluster13
1.045,2,2,1,6540,4.9857,cluster13
0.945476,2,2,1,6530,3.84333,cluster13
1.09564,2,2,1,6520,5.06487,cluster13
1.46373,2,2,1,6510,7.44413,cluster13
0.738717,4,1,1,2500,1.905633,cluster3
1.01769,2,2,1,6500,4.19332,cluster13
1.4437,4,1,1,2490,2.59715,cluster3
1.432,4,1,1,2480,2.574333,cluster3
1.37965,4,1,1,2470,2.54,cluster3
0.341216,3,3,1,11500,1.5126,cluster15
1.34412,4,1,1,2460,2.48925,cluster3
0.3567,3,3,1,11490,1.514967,cluster15
0.611767,4,1,1,2450,1.768317,cluster3
0.338284,3,3,1,11480,1.515,cluster15
0.610749,4,1,1,2440,1.761717,cluster3
0.34315,3,3,1,11470,1.51965,cluster15
0.607432,4,1,1,2430,1.76495,cluster3
0.728733,3,3,1,11460,1.900467,cluster15
1.15988,4,1,1,2420,2.299433,cluster3
0.692284,3,3,1,11450,1.8687,cluster15
1.7289,4,1,1,2410,2.798433,cluster3
0.637599,3,3,1,11440,1.822433,cluster15
0.621349,3,3,1,11430,1.804233,cluster15
0.4229,6,3,0,8500,0.88465,cluster15
0.602267,3,3,1,11420,1.766517,cluster15
1.31315,6,3,0,8490,1.775567,cluster15
1.34353,3,3,1,11410,2.53575,cluster15
0.90285,6,3,0,8480,1.34725,cluster15
0.542901,6,3,0,8470,0.988017,cluster15
0.424251,6,3,0,8460,0.883867,cluster15
0.418933,6,3,0,8450,0.8723,cluster15
0.404184,6,3,0,8440,0.860517,cluster15
0.440049,6,3,0,8430,0.889883,cluster15
0.47255,6,3,0,8420,0.924717,cluster15
0.2565,6,3,0,8410,0.7172,cluster15
0.131283,5,2,1,6010,0.470483,cluster5
0.0637,5,2,1,6000,0.4675,cluster5
0.01989,5,2,1,5590,0.478767,cluster5
0.1198,5,2,1,5580,0.573867,cluster5
0.112533,5,2,1,5570,0.57455,cluster5
0.186434,5,2,1,5560,0.577433,cluster5
0.179606,5,2,1,5550,0.565683,cluster5
0.169866,5,2,1,5540,0.557433,cluster5
0.15882,5,2,1,5530,0.549983,cluster5
0.0808,5,2,1,5520,0.55185,cluster5
0,0,1,0,1490,0.9785,cluster5
0.407487,0,1,0,1480,1.43092,cluster5
0.357654,0,1,0,1470,1.41537,cluster5
0.04577,2,0,1,19510,1.45403,cluster13
0.442129,0,1,0,1460,1.36328,cluster5
0.046106,2,0,1,19500,1.4412,cluster13
0.417047,0,1,0,1450,1.33773,cluster5
0.021973,2,0,1,19490,1.44167,cluster13
0.345864,0,1,0,1440,1.26598,cluster5
0.040583,2,0,1,19480,1.4395,cluster13
0.280216,0,1,0,1430,1.19235,cluster5
0.043,2,0,1,19470,1.4506,cluster13
0.353433,0,1,0,1420,1.26355,cluster5
0.053903,2,0,1,19460,1.45502,cluster13
0.34932,0,1,0,1410,1.26132,cluster5
0.014221,2,0,1,19450,1.43322,cluster13
0.343721,0,1,0,1400,1.26367,cluster5
0,2,0,1,19440,1.43698,cluster13
0,2,0,1,19430,1.45912,cluster13
0.467783,6,3,0,7500,0.552433,cluster13
2.38587,1,2,1,6400,3.042167,cluster17
0,2,0,1,19420,1.50987,cluster13
0.367633,6,3,0,7490,0.789733,cluster13
2.39325,1,2,1,6390,3.050933,cluster17
0.29725,6,3,0,7480,1.000667,cluster13
1.76508,1,2,1,6380,2.421383,cluster17
0.28705,6,3,0,7470,0.980567,cluster13
1.25978,1,2,1,6370,1.91515,cluster15
0.299267,6,3,0,7460,0.98925,cluster13
1.31142,1,2,1,6360,1.895667,cluster15
0.306401,6,3,0,7450,0.997367,cluster13
1.81142,1,2,1,6350,2.195283,cluster17
0.287567,6,3,0,7440,1.0637,cluster13
2.10643,1,2,1,6340,2.405767,cluster17
0.28985,6,3,0,7430,1.08645,cluster13
2.10527,1,2,1,6330,2.403417,cluster17
0.290349,6,3,0,7420,1.118683,cluster13
1.86793,1,2,1,6320,2.140967,cluster17
0.274983,6,3,0,7410,1.100783,cluster13
1.16543,1,2,1,6310,1.45275,cluster15
0.183121,6,3,0,13510,0.33845,cluster4
0.170273,6,3,0,13500,0.33985,cluster4
0.172422,6,3,0,13490,0.337033,cluster4
0.175307,6,3,0,13480,0.338367,cluster4
0.174251,6,3,0,13470,0.336817,cluster4
0.179607,6,3,0,13460,0.3378,cluster4
0.161753,6,3,0,13450,0.337483,cluster4
0.08212,6,3,0,13440,0.337167,cluster4
0.09742,6,3,0,13430,0.361633,cluster4
0.157339,6,3,0,13420,0.43985,cluster4
1.09803,2,2,1,6490,4.79915,cluster13
1.41378,2,2,1,6480,7.41455,cluster13
1.06423,2,2,1,6470,4.6884,cluster13
1.07644,2,2,1,6460,4.72942,cluster13
1.37597,2,2,1,6450,7.43677,cluster13
1.38458,2,2,1,6440,7.42683,cluster13
1.4372,2,2,1,6430,7.51663,cluster13
1.44595,2,2,1,6420,7.57492,cluster13
2.21455,2,2,1,6410,7.60223,cluster13
1.68935,4,1,1,2400,2.760283,cluster3
1.97043,2,2,1,6400,6.38535,cluster13
1.67442,4,1,1,2390,2.746583,cluster3
1.24217,4,1,1,2380,2.320867,cluster3
0.88215,4,1,1,2370,2.017767,cluster3
0.717116,4,1,1,2360,2.352333,cluster3
0.965666,4,1,1,2350,2.743833,cluster3
1.49645,4,1,1,2340,3.26595,cluster3
1.47332,4,1,1,2330,3.2462,cluster3
1.42553,4,1,1,2320,3.217867,cluster3
1.40127,4,1,1,2310,3.14555,cluster3
0.073987,5,2,1,5510,0.585833,cluster5
0,5,2,1,5500,0.719033,cluster5
0,5,2,1,5490,0.912933,cluster5
0.120143,5,2,1,5480,1.18392,cluster5
0,5,2,1,5470,1.047,cluster5
0,5,2,1,5460,1.04378,cluster5
0.034153,5,2,1,5450,1.06642,cluster5
0,5,2,1,5440,1.05363,cluster5
0,5,2,1,5430,1.04752,cluster5
0,5,2,1,5420,1.05368,cluster5
0.349749,0,1,0,1390,1.2612,cluster5
0.37385,0,1,0,1380,1.29655,cluster5
0.356947,0,1,0,1370,1.28318,cluster5
0.00132,2,0,1,19410,1.56397,cluster13
0.354537,0,1,0,1360,1.28012,cluster5
0.005917,2,0,1,19400,1.57305,cluster13
0.373952,0,1,0,1350,1.26622,cluster5
0,2,0,1,19390,1.59082,cluster13
0.10765,0,1,0,1340,1.03405,cluster5
0.136236,2,0,1,19380,1.62142,cluster13
0,0,1,0,1330,0.9303,cluster5
0.776404,2,0,1,19370,1.75325,cluster13
0.023449,0,1,0,1320,0.969533,cluster5
0.223619,2,0,1,19360,1.19958,cluster13
0,0,1,0,1310,0.9735,cluster5
0.208269,2,0,1,19350,1.07507,cluster13
0,0,1,0,1300,1.01473,cluster5
0.158824,2,0,1,19340,1.07605,cluster13
0.107203,2,0,1,19330,1.07763,cluster13
1.12557,1,2,1,6300,1.411083,cluster15
0.105801,2,0,1,19320,1.08053,cluster13
1.42413,1,2,1,6290,1.700383,cluster15
2.13702,1,2,1,6280,2.419417,cluster17
2.16165,1,2,1,6270,2.4544,cluster17
1.47377,1,2,1,6260,1.708983,cluster17
1.4417,1,2,1,6250,1.608467,cluster17
0.886417,1,2,1,6240,1.039333,cluster17
0.697317,1,2,1,6230,0.841133,cluster15
0.603616,1,2,1,6220,0.774683,cluster15
1.28052,1,2,1,6210,1.421617,cluster17
0.70325,3,1,1,410,6.00025,cluster13
0,3,1,1,400,1.58475,cluster13
0,3,1,1,390,2.48233,cluster13
0.102067,3,1,1,380,5.40893,cluster15
0,3,1,1,370,1.15253,cluster13
0.006667,3,1,1,360,4.4453,cluster15
0,3,1,1,350,3.58373,cluster13
0,3,1,1,340,3.7899,cluster15
0,3,1,1,330,3.57155,cluster13
0,3,1,1,320,4.2288,cluster13
0.710234,4,1,1,2300,2.383567,cluster3
0.607417,4,1,1,2290,2.290017,cluster3
0.433199,4,1,1,2280,2.120183,cluster3
0.735466,4,1,1,2270,2.428983,cluster5
0.875467,4,1,1,2260,2.556117,cluster5
0.855616,4,1,1,2250,2.531717,cluster5
0.836901,4,1,1,2240,2.525367,cluster5
0.559583,4,1,1,2230,2.2272,cluster5
0.093516,4,1,1,2220,1.7807,cluster5
0.085199,4,1,1,2210,1.795383,cluster5
0.038847,5,2,1,5410,1.07078,cluster5
0.00077,5,2,1,5400,1.06447,cluster5
0.017024,5,2,1,5390,1.08405,cluster5
0.029979,5,2,1,5380,1.08223,cluster5
0.014533,5,2,1,5370,1.0815,cluster5
0.016486,5,2,1,5360,1.08373,cluster5
0.040737,5,2,1,5350,1.08928,cluster5
0.006306,5,2,1,5340,1.07857,cluster5
0,5,2,1,5330,1.0787,cluster5
0,5,2,1,5320,1.08862,cluster5
0.472113,0,1,0,1290,1.07858,cluster5
0.893403,0,1,0,1280,1.13087,cluster5
0.123434,0,1,0,1270,0.37525,cluster5
0.10402,2,0,1,19310,1.07988,cluster13
0.127766,0,1,0,1260,0.37605,cluster5
0.108153,2,0,1,19300,1.083,cluster13
0.125,0,1,0,1250,0.373633,cluster5
0.098147,2,0,1,19290,1.07438,cluster13
0.118467,0,1,0,1240,0.37665,cluster5
0.095934,2,0,1,19280,1.07545,cluster13
0.03295,0,1,0,1230,0.374733,cluster5
0.101506,2,0,1,19270,1.076,cluster13
0,0,1,0,1220,0.375533,cluster5
0.12777,2,0,1,19260,1.075,cluster13
0.008834,0,1,0,1210,0.470667,cluster5
0.11806,2,0,1,19250,1.07547,cluster13
0.0208,0,1,0,1200,0.478867,cluster5
0,2,0,1,19240,1.06942,cluster13
0,2,0,1,19230,1.10398,cluster13
0,2,0,1,19220,1.17867,cluster13
0,3,1,1,310,3.89063,cluster13
1.13812,3,1,1,300,4.85697,cluster13
1.44817,3,1,1,290,5.68075,cluster13
1.04401,3,1,1,280,4.23407,cluster13
0.93035,3,1,1,270,5.66465,cluster13
0,3,1,1,260,2.3192,cluster13
0.112284,3,1,1,250,5.2007,cluster13
0,3,1,1,240,2.04163,cluster13
0.274734,3,1,1,230,5.69915,cluster13
0.21527,3,1,1,220,4.81762,cluster13
0,1,0,1,19210,1.48042,cluster12
0,1,0,1,19200,1.45712,cluster12
0,1,0,1,19190,1.47512,cluster12
0,5,2,1,5310,1.11352,cluster5
0,1,0,1,19180,1.46342,cluster12
0,5,2,1,5300,1.137,cluster5
0,1,0,1,19170,1.46675,cluster12
0.475583,5,2,1,5290,1.17378,cluster5
0,1,0,1,19160,1.4809,cluster4
0.682293,5,2,1,5280,1.15937,cluster5
0,1,0,1,19150,1.47127,cluster4
0.116386,5,2,1,5270,0.598483,cluster5
0,1,0,1,19140,1.46432,cluster12
0.235137,5,2,1,5260,0.606917,cluster5
0,1,0,1,19130,1.5211,cluster4
0.223539,5,2,1,5250,0.571017,cluster5
0,1,0,1,19120,1.48717,cluster4
0.156623,5,2,1,5240,0.493783,cluster5
0.131383,5,2,1,5230,0.481083,cluster5
0.138484,5,2,1,5220,0.483517,cluster5
0.034403,2,0,1,19210,1.18667,cluster13
0.019748,2,0,1,19200,1.17943,cluster13
0.009937,2,0,1,19190,1.17105,cluster13
0.016217,2,0,1,19180,1.17355,cluster13
0.015384,2,0,1,19170,1.17415,cluster13
0.01395,2,0,1,19160,1.17238,cluster13
0.016353,2,0,1,19150,1.17425,cluster13
0.03377,2,0,1,19140,1.17423,cluster13
0.01414,2,0,1,19130,1.176,cluster13
0.01881,2,0,1,19120,1.18262,cluster13
0.023544,3,1,1,210,3.37162,cluster13
